text,tokenized,cluster
binggung beli hp laptop sama butuh alasan beli hp hp kupakai penyimpanan gb lambat lemotan alasan beli laptop perlu buat kebutuhan kuliah minjam teman mau minjemin mau ngetik word tukang fotokopi diliatan sama jaga liatnya sinis baru ngetik jam sudah suruhb bayar kalau beli biaya nya,binggung beli hp laptop sama butuh alasan beli hp hp kupakai penyimpanan gb lambat lemotan alasan beli laptop perlu buat kebutuhan kuliah minjam teman mau minjemin mau ngetik word tukang fotokopi diliatan sama jaga liatnya sinis baru ngetik jam sudah suruhb bayar kalau beli biaya nya,2
aku hidup paham apa sebenarnya fase berarti begini kerja mencari pasangan menikah anak kerja keras harmonisasi keluarga interaksi sosial mendidik anak lebih keras menua pensiun mati mana menarik kenapa sistem ini seakan memaksa sekali jika mengambil jalur berbeda repotnya di kita yang menjalaninya,aku hidup paham apa sebenarnya fase berarti begini kerja mencari pasangan menikah anak kerja keras harmonisasi keluarga interaksi sosial mendidik anak lebih keras menua pensiun mati mana menarik kenapa sistem ini seakan memaksa sekali jika mengambil jalur berbeda repotnya di kita yang menjalaninya,2
mendseat pola pikir bahaya berhayal imajinasi mending psikiater meredam fikrian cemas alibijika sensasi pikir jantung ginjal organ lainitu penyakit nyata pol pikirmu kuat situ tidak langsung tubuh fisik tersugesti situ allah swt sesuai prasangka hambanya hati pola pikir pikir kuat bngts loch ebeergi alam sadar bisa jadi kenyataan,mendseat pola pikir bahaya berhayal imajinasi mending psikiater meredam fikrian cemas alibijika sensasi pikir jantung ginjal organ lainitu penyakit nyata pol pikirmu kuat situ tidak langsung tubuh fisik tersugesti situ allah swt sesuai prasangka hambanya hati pola pikir pikir kuat bngts loch ebeergi alam sadar bisa jadi kenyataan,2
takut tidak nyaman gelisa jantung berdebar debar menghilangkan seperti cukup tarik nafas memotivasi sendiri kuat sehat tenangkan pikiran tanamankan  bisa menguasai diriku kecuali aku tuhanku prosesnya terkadang tapi lama kita terbiasa dan rasa akan hilang sendirinya semangat sembuhberjuang menuju sehat obat,takut tidak nyaman gelisa jantung berdebar debar menghilangkan seperti cukup tarik nafas memotivasi sendiri kuat sehat tenangkan pikiran tanamankan bisa menguasai diriku kecuali aku tuhanku prosesnya terkadang tapi lama kita terbiasa dan rasa akan hilang sendirinya semangat sembuhberjuang menuju sehat obat,2
semenjak cerai istri dia selingkuh atasannya lebaran lalu berasa hampa tanpa istri anak pasca perceraian mengalami anxiety disorder dmna sering cemas suka nangis mendadak di keramaian mangkannya lebaran lalu tahun akan aku banyak menghabiskan dirumah sambil meluk sisa pakaian yang tertinggal foto di galeri kalian gimana,semenjak cerai istri dia selingkuh atasannya lebaran lalu berasa hampa tanpa istri anak pasca perceraian mengalami anxiety disorder dmna sering cemas suka nangis mendadak di keramaian mangkannya lebaran lalu tahun akan aku banyak menghabiskan dirumah sambil meluk sisa pakaian yang tertinggal foto di galeri kalian gimana,2
pergi merantau jawa minggu pekanbaru pesan tiket belum orangtua posisi ngekos kota dari rumah berangkatnya dari kos terminal rencana hari berangkat telfon orangtua pergi jawa cari kerja orangtua marah sudah aku bilang aku merantau dilarang aku nekat pergi gimana bilangnya orangtua ngerti solusinya teman,pergi merantau jawa minggu pekanbaru pesan tiket belum orangtua posisi ngekos kota dari rumah berangkatnya dari kos terminal rencana hari berangkat telfon orangtua pergi jawa cari kerja orangtua marah sudah aku bilang aku merantau dilarang aku nekat pergi gimana bilangnya orangtua ngerti solusinya teman,2
bingung cari komunitas anxiety yang pendamping terapis ahli grup cocok  terapi kalibrasi alquran ikhtiar jalin persaudaraan  anxiety psikosomatis gratis keuntungannya terapi gratis rutin malam jumat aplikasi zoom sharing konsultasi  terapisnya yang gabung jam malam bisa bonus terapi intensif menuju sembuh,bingung cari komunitas anxiety yang pendamping terapis ahli grup cocok terapi kalibrasi alquran ikhtiar jalin persaudaraan anxiety psikosomatis gratis keuntungannya terapi gratis rutin malam jumat aplikasi zoom sharing konsultasi terapisnya yang gabung jam malam bisa bonus terapi intensif menuju sembuh,2
otak terlalu liar berfikir selalu mengarah kearah negatif kebiasaan hidup teratur mungkin terlanjur lelah menghadapi kenyataan hidup dulu istri adalah orang teguh memegang prinsip sekarang sebaliknya pribadi aku merasa prinsip itu telah hilangdan aku sekarang tidak lebih selembar daun sedang terombang ambing,otak terlalu liar berfikir selalu mengarah kearah negatif kebiasaan hidup teratur mungkin terlanjur lelah menghadapi kenyataan hidup dulu istri adalah orang teguh memegang prinsip sekarang sebaliknya pribadi aku merasa prinsip itu telah hilangdan aku sekarang tidak lebih selembar daun sedang terombang ambing,2
teman perihal kakak kandung tolong grup curhat yaa bipolar kasihan lihatnya tolong ajakin curhat kayaknya butuh ruang curhat buat kembali sehat yaa trauma masalalunya kos dengar suara kekerasan dari sekolah sering buli sesungguhnya suka sembuh seperti cowok yang lain omong dia umur sayangnya dia cari lowongan mental,teman perihal kakak kandung tolong grup curhat yaa bipolar kasihan lihatnya tolong ajakin curhat kayaknya butuh ruang curhat buat kembali sehat yaa trauma masalalunya kos dengar suara kekerasan dari sekolah sering buli sesungguhnya suka sembuh seperti cowok yang lain omong dia umur sayangnya dia cari lowongan mental,2
allah telinga hamba berdenging kencang tolong kuatkan hamba sabarkan hamba semua allah amiiinminta doanya  semoga bisa brobat mengobati telinga yang berdenging hari  tapi takdir allah gimana hamba terima takdirmu ya rabb sejelek apapun takdirmu takdir terbaik hamba alahumashalilasyaidinamuhamadwaalasyaidinamuhamadannimasyaniyaduruwaantaarahmanrhahimin,allah telinga hamba berdenging kencang tolong kuatkan hamba sabarkan hamba semua allah amiiinminta doanya semoga bisa brobat mengobati telinga yang berdenging hari tapi takdir allah gimana hamba terima takdirmu ya rabb sejelek apapun takdirmu takdir terbaik hamba alahumashalilasyaidinamuhamadwaalasyaidinamuhamadannimasyaniyaduruwaantaarahmanrhahimin,2
lanjutan perhitungan mengharapkan kembaliannya keadaan mendesak harus cari pinjaman biayanya iparnya mampu toko niat bantu baik tidak usah kasih tidak terpikir saudaranya butuh bantuan butuh biaya harus hutangbaru ditambahi menutupi biaya kekurangannya untungnya bantuan orang sebesar rp tidak terlantar tertunda cari utangan,lanjutan perhitungan mengharapkan kembaliannya keadaan mendesak harus cari pinjaman biayanya iparnya mampu toko niat bantu baik tidak usah kasih tidak terpikir saudaranya butuh bantuan butuh biaya harus hutangbaru ditambahi menutupi biaya kekurangannya untungnya bantuan orang sebesar rp tidak terlantar tertunda cari utangan,2
allah telinga hamba berdenging kencang tolong kuatkan hamba sabarkan hamba semua allah amiiin doanya  semoga bisa brobat mengobati telinga yang berdenging hari  tapi takdir allah gimana hamba terima takdirmu ya rabb sejelek apapun takdirmu takdir terbaik hamba alahumashalilasyaidinamuhamadwaalasyaidinamuhamad annimasyaniyaduruwaantaarahmanrhahimin,allah telinga hamba berdenging kencang tolong kuatkan hamba sabarkan hamba semua allah amiiin doanya semoga bisa brobat mengobati telinga yang berdenging hari tapi takdir allah gimana hamba terima takdirmu ya rabb sejelek apapun takdirmu takdir terbaik hamba alahumashalilasyaidinamuhamadwaalasyaidinamuhamad annimasyaniyaduruwaantaarahmanrhahimin,2
iri ada orang kerjanya santai maksiat hari raya sukses dipikir rezeki ada hubungan amal penting kerja keras tetap gagal padahal orang seperti tadi sbnrnya istidraj ngaruh dosa kehidupannya pada orang pengaruhnya dosa besar menghalang rezeki orang disuruh perbaiki timbangan amal tidak maunya yang instan repot manusia,iri ada orang kerjanya santai maksiat hari raya sukses dipikir rezeki ada hubungan amal penting kerja keras tetap gagal padahal orang seperti tadi sbnrnya istidraj ngaruh dosa kehidupannya pada orang pengaruhnya dosa besar menghalang rezeki orang disuruh perbaiki timbangan amal tidak maunya yang instan repot manusia,2
iri ada orang kerjanya santai maksiat hari raya sukses dipikir rezeki ada hubungan amal penting kerja keras tetap gagal padahal orang seperti tadi sbnrnya istidraj ngaruh dosa kehidupannya pada orang pengaruhnya dosa besar menghalang rezeki orang disuruh perbaiki timbangan amal tidak maunya yang instan repot manusia,iri ada orang kerjanya santai maksiat hari raya sukses dipikir rezeki ada hubungan amal penting kerja keras tetap gagal padahal orang seperti tadi sbnrnya istidraj ngaruh dosa kehidupannya pada orang pengaruhnya dosa besar menghalang rezeki orang disuruh perbaiki timbangan amal tidak maunya yang instan repot manusia,2
minggu lalu positif tipes tidak panas keluhan kpla kleyengan kadang berat kencang jalan berasa ngambang ringan berasa oleng aku diinfus dua habis botol infusan kenapa sekarang badan berasa ngambang jalan oleng lemas ringan ditambah pinggul kiri sakit ke paha dua minggu kalau ruku sakit gimna cara ngilangin jalan berasa ngambang,minggu lalu positif tipes tidak panas keluhan kpla kleyengan kadang berat kencang jalan berasa ngambang ringan berasa oleng aku diinfus dua habis botol infusan kenapa sekarang badan berasa ngambang jalan oleng lemas ringan ditambah pinggul kiri sakit ke paha dua minggu kalau ruku sakit gimna cara ngilangin jalan berasa ngambang,2
assalamualaikum disini pasangannya terkena depresi akut sering terkena serangan panik tiba sesuatu yang traumatis suami tiba terkena depresi akut hari putra meninggal yang tentang putra kami tiba suami terkena serangan panik allhamdulilah sudah ditangani psikiater dirumah sakit cara menangani nanti dirumah tiba kena serangan panik,assalamualaikum disini pasangannya terkena depresi akut sering terkena serangan panik tiba sesuatu yang traumatis suami tiba terkena depresi akut hari putra meninggal yang tentang putra kami tiba suami terkena serangan panik allhamdulilah sudah ditangani psikiater dirumah sakit cara menangani nanti dirumah tiba kena serangan panik,2
kan viralin orang ngutang sudah dan udha diblok sosmed pun diblok saran teman suruh viralin giliran udha viral dilaporkan percemaran nama apa dipenjara aku juga dapat kasar pihak dan kmren dimaki keluarganyamenurut aku salah kalau  viralin gabkalan utang dibayar ini juga dibayar cumn separo terus katanya lanjut,kan viralin orang ngutang sudah dan udha diblok sosmed pun diblok saran teman suruh viralin giliran udha viral dilaporkan percemaran nama apa dipenjara aku juga dapat kasar pihak dan kmren dimaki keluarganyamenurut aku salah kalau viralin gabkalan utang dibayar ini juga dibayar cumn separo terus katanya lanjut,2
cinta terlalu bodoh kita asing masih berharap dy ultah dy ada kabar sekedar ngucapin ada tapi kemarin dy ultah penuh kesadaran aku kirim dy kue ultah tinggal dy aku depresi harus psikiater sampai setres makan pedes nyakitin udahannya kena usus buntu operasi segitu sedihnya di tinggal dy aku cewek terlalu bodoh,cinta terlalu bodoh kita asing masih berharap dy ultah dy ada kabar sekedar ngucapin ada tapi kemarin dy ultah penuh kesadaran aku kirim dy kue ultah tinggal dy aku depresi harus psikiater sampai setres makan pedes nyakitin udahannya kena usus buntu operasi segitu sedihnya di tinggal dy aku cewek terlalu bodoh,2
cinta terlalu bodoh kita asing masih berharap dy ultah dy ada kabar sekedar ngucapin ada tapi kemarin dy ultah penuh kesadaran aku kirim dy kue ultah tinggal dy aku depresi harus psikiater sampai setres makan pedes nyakitin udahannya kena usus buntu operasi segitu sedihnya di tinggal dy aku cewek terlalu bodoh,cinta terlalu bodoh kita asing masih berharap dy ultah dy ada kabar sekedar ngucapin ada tapi kemarin dy ultah penuh kesadaran aku kirim dy kue ultah tinggal dy aku depresi harus psikiater sampai setres makan pedes nyakitin udahannya kena usus buntu operasi segitu sedihnya di tinggal dy aku cewek terlalu bodoh,2
allah badan selalu enak tanggal januari cek lab hasilnya positif tipes kolesterol asam urat aku panas demam badan jln berasa ngambang oleng lemas kpla kleyengan kadang berat kencang tanggal aku infus habis botol infusan kenapa sekarang badan enak jalan lemas kpla kadang pusing ditambah suara burung kedasih bikin pikiran menjadi kemana,allah badan selalu enak tanggal januari cek lab hasilnya positif tipes kolesterol asam urat aku panas demam badan jln berasa ngambang oleng lemas kpla kleyengan kadang berat kencang tanggal aku infus habis botol infusan kenapa sekarang badan enak jalan lemas kpla kadang pusing ditambah suara burung kedasih bikin pikiran menjadi kemana,2
bingung beban cerita sedikit ketrima kerja cleaning layan perusahaan jobdes adalah bersih bersih awal nyaman pekerjaan akhir ada mengganjal pikiran karena jobdes mulai melenceng yang mulai memberi makan anjing mencangkul kebun harus menebang memangkas pohon aku risen aku butuh kerjaan tapi kalau bertahan beban enaknya gimana,bingung beban cerita sedikit ketrima kerja cleaning layan perusahaan jobdes adalah bersih bersih awal nyaman pekerjaan akhir ada mengganjal pikiran karena jobdes mulai melenceng yang mulai memberi makan anjing mencangkul kebun harus menebang memangkas pohon aku risen aku butuh kerjaan tapi kalau bertahan beban enaknya gimana,2
seorang laki laki jiwanya mati hidupnya baik saja mengutamakan kerja pikiran mampu membuatnya tenang sialnya seorangpun tau laki laki melewati batas tidak wajar akan mungkin sampai hembusan nafas baru merasakan tenang sebelumnya disamakan sorotan salamakalsehat salaminteraksi bahagiaadalahmimpi ketenanganhanyalahilusinasi,seorang laki laki jiwanya mati hidupnya baik saja mengutamakan kerja pikiran mampu membuatnya tenang sialnya seorangpun tau laki laki melewati batas tidak wajar akan mungkin sampai hembusan nafas baru merasakan tenang sebelumnya disamakan sorotan salamakalsehat salaminteraksi bahagiaadalahmimpi ketenanganhanyalahilusinasi,2
rasulullah bilang manusia zaman diubah terjadi penyanyi penyanyi merajalela dilakukan menyuntikkan vaksin covid salah bahan vaksin covid mrna messenger rna yang bisa mengubah dna manusia apa tidak tau bisa jadi pokemon jadi zombie lihat sendiri btr kok yaa tidak pikirin tidak nyampe iq beginian mending jogetan,rasulullah bilang manusia zaman diubah terjadi penyanyi penyanyi merajalela dilakukan menyuntikkan vaksin covid salah bahan vaksin covid mrna messenger rna yang bisa mengubah dna manusia apa tidak tau bisa jadi pokemon jadi zombie lihat sendiri btr kok yaa tidak pikirin tidak nyampe iq beginian mending jogetan,2
rasulullah bilang manusia zaman diubah terjadi penyanyi penyanyi merajalela dilakukan menyuntikkan vaksin covid salah bahan vaksin covid mrna messenger rna yang bisa mengubah dna manusia apa tidak tau bisa jadi pokemon jadi zombie lihat sendiri btr kok yaa tidak pikirin tidak nyampe iq beginian mending jogetan,rasulullah bilang manusia zaman diubah terjadi penyanyi penyanyi merajalela dilakukan menyuntikkan vaksin covid salah bahan vaksin covid mrna messenger rna yang bisa mengubah dna manusia apa tidak tau bisa jadi pokemon jadi zombie lihat sendiri btr kok yaa tidak pikirin tidak nyampe iq beginian mending jogetan,2
manfaat air kelapa muda asam lambung menjaga keseimbangan cairan tubuhmenetralkan ph tubuh tidak asammemproduksi lendir perut melindungi dampak negatif akibat produksi asam berlebihanmenyerap asam lambung meredakan gejala penyakit asam lambungmenenangkan sistem pencernaanmeningkatkan pencernaan mengurangi gejala gangguan pencernaan diare sembelit perut kembung semoga bermanfaat salam sehat bahagia,manfaat air kelapa muda asam lambung menjaga keseimbangan cairan tubuhmenetralkan ph tubuh tidak asammemproduksi lendir perut melindungi dampak negatif akibat produksi asam berlebihanmenyerap asam lambung meredakan gejala penyakit asam lambungmenenangkan sistem pencernaanmeningkatkan pencernaan mengurangi gejala gangguan pencernaan diare sembelit perut kembung semoga bermanfaat salam sehat bahagia,2
di fase ngelakuin yang biasa dilakuin makan makanan ringan seharian makan tiduran minum manis beli pesan makanan hari aku jaga pola makanku pernah makan makanan ringan apalagi minuman manisbingung apa biar senang dosis obat naik tidak turun kasur gapapa yah gapapa aku berantakan gapapa aku jadi baik kan ini berantakan,di fase ngelakuin yang biasa dilakuin makan makanan ringan seharian makan tiduran minum manis beli pesan makanan hari aku jaga pola makanku pernah makan makanan ringan apalagi minuman manisbingung apa biar senang dosis obat naik tidak turun kasur gapapa yah gapapa aku berantakan gapapa aku jadi baik kan ini berantakan,2
orang sudah kenal anxiety merubah sholat berfikir mau ikhlas ridho takdir mau membaca al qur lebih mustahil mau habis obat truk sembuh kuncinya anxiety butuh obat penenang sembari benarkan berfikir mendekat allah swtmemang duni tempatnya kecewa kuncinya ngaji tauhid carilah guru mengajarkan tauhid ngaji hati tinggalkan kecintaan dunia intinya mau sembuh ngaji ada lain,orang sudah kenal anxiety merubah sholat berfikir mau ikhlas ridho takdir mau membaca al qur lebih mustahil mau habis obat truk sembuh kuncinya anxiety butuh obat penenang sembari benarkan berfikir mendekat allah swtmemang duni tempatnya kecewa kuncinya ngaji tauhid carilah guru mengajarkan tauhid ngaji hati tinggalkan kecintaan dunia intinya mau sembuh ngaji ada lain,2
lanjut cemas akan intens jangka seringkali ketakutan membuat penderitanya cepat lemas fisik who jika juta orang memiliki gangguan mental di dunia dimana juta penderita anxiety disorder anak anak remaja data kementerian kesehatan ri gangguan kecemasan di peringkat penyakit yang paling diderita masyarakat indonesia tahun sampai,lanjut cemas akan intens jangka seringkali ketakutan membuat penderitanya cepat lemas fisik who jika juta orang memiliki gangguan mental di dunia dimana juta penderita anxiety disorder anak anak remaja data kementerian kesehatan ri gangguan kecemasan di peringkat penyakit yang paling diderita masyarakat indonesia tahun sampai,2
salah penghambat rezeki paham sekuler paham sekuler paham menyatakan amal pahala dosa hanya dibalas akhirat ibadah hanya urusan akhirat rezeki dunia kerja berakibat  bermudah mudah berbuat dosa kebenarannya rezeki gambaran posisi timbangan amal timbangan rezeki kalau timbangan buruk maka rezeki buruk kecuali  mendapat istidraj,salah penghambat rezeki paham sekuler paham sekuler paham menyatakan amal pahala dosa hanya dibalas akhirat ibadah hanya urusan akhirat rezeki dunia kerja berakibat bermudah mudah berbuat dosa kebenarannya rezeki gambaran posisi timbangan amal timbangan rezeki kalau timbangan buruk maka rezeki buruk kecuali mendapat istidraj,2
salah penghambat rezeki paham sekuler paham sekuler paham menyatakan amal pahala dosa hanya dibalas akhirat ibadah hanya urusan akhirat rezeki dunia kerja berakibat  bermudah mudah berbuat dosa kebenarannya rezeki gambaran posisi timbangan amal timbangan rezeki kalau timbangan buruk maka rezeki buruk kecuali  mendapat istidraj,salah penghambat rezeki paham sekuler paham sekuler paham menyatakan amal pahala dosa hanya dibalas akhirat ibadah hanya urusan akhirat rezeki dunia kerja berakibat bermudah mudah berbuat dosa kebenarannya rezeki gambaran posisi timbangan amal timbangan rezeki kalau timbangan buruk maka rezeki buruk kecuali mendapat istidraj,2
penyebab utama penyakit aslampenyebab utama originator kunci utama penyelesaian kebanyakan kita tahu pemicunya padahal pemicu akan berefek pun tidak penyebab utama originator persamaan penyebab utama akar masalah sambal stress pun beban pikir penyebab utama penyakit aslam hanyalah pemicu sehingga wajar sampai penyakit aslam ini susah disembuhkan semoga bermanfaat pengikut,penyebab utama penyakit aslampenyebab utama originator kunci utama penyelesaian kebanyakan kita tahu pemicunya padahal pemicu akan berefek pun tidak penyebab utama originator persamaan penyebab utama akar masalah sambal stress pun beban pikir penyebab utama penyakit aslam hanyalah pemicu sehingga wajar sampai penyakit aslam ini susah disembuhkan semoga bermanfaat pengikut,2
selamat pagi pejuang bersyukur apapun kita karena kita sering menyebut sang pencipta kondisi seminggu kena anxiety memang bisa digambarkan serasa sehat badan sakit ayo motivasi dukung mendoakan peluk jauh aku ternyata sendiri berjuang dluar agar bebas belenggu pikiran yang menyebabkan sakit karuantetap semangat berjuang,selamat pagi pejuang bersyukur apapun kita karena kita sering menyebut sang pencipta kondisi seminggu kena anxiety memang bisa digambarkan serasa sehat badan sakit ayo motivasi dukung mendoakan peluk jauh aku ternyata sendiri berjuang dluar agar bebas belenggu pikiran yang menyebabkan sakit karuantetap semangat berjuang,2
halo anak gadis umur th cek hpnya buka wanya tik toknya pokoknya apk ada chatnya kaget curhat temennya apk tik tok habis nangis buka whatsapp hari padahal tujuan aku pantau hpnya dia berbuat aneh aneh dia minta privasi menurut apakah aku lebay tiap hari pantau hpnya aku salah ibu berbuat terima kasih,halo anak gadis umur th cek hpnya buka wanya tik toknya pokoknya apk ada chatnya kaget curhat temennya apk tik tok habis nangis buka whatsapp hari padahal tujuan aku pantau hpnya dia berbuat aneh aneh dia minta privasi menurut apakah aku lebay tiap hari pantau hpnya aku salah ibu berbuat terima kasih,2
kecil selalu impian harapan wujudinnya berdoa berusaha bersusah payah mati matian selalu gagal menggapainya saya ngerasa punya harapan berasa tuhan adil dikasihnya kisah sedih dikelilingi  tidak menghargaiku dibenci alasan nikah pny anak aku berharap anakku sukses kedepannya depannya bagus sepertiny ku kubur dalam takut kecewa,kecil selalu impian harapan wujudinnya berdoa berusaha bersusah payah mati matian selalu gagal menggapainya saya ngerasa punya harapan berasa tuhan adil dikasihnya kisah sedih dikelilingi tidak menghargaiku dibenci alasan nikah pny anak aku berharap anakku sukses kedepannya depannya bagus sepertiny ku kubur dalam takut kecewa,2
hari berat terasa berantakan wajar ibu perlu gagal terlalu keras diri ingat hari kesempatan allah mencoba memperbaiki melangkah baik tetap semangat ibu besok adalah awal baru terus berusaha happystrong ibu kesehatanmentaliburumahtangga katamotivasiuntukiburumahtangga caramengatasiburnoutiburumahtangga tipskesehatanmentaluntukiburumahtanggayangtidakbekerja,hari berat terasa berantakan wajar ibu perlu gagal terlalu keras diri ingat hari kesempatan allah mencoba memperbaiki melangkah baik tetap semangat ibu besok adalah awal baru terus berusaha happystrong ibu kesehatanmentaliburumahtangga katamotivasiuntukiburumahtangga caramengatasiburnoutiburumahtangga tipskesehatanmentaluntukiburumahtanggayangtidakbekerja,2
salam sehat semuasaya anggota barucurhat sdkit rmhtgga thn anak slma rmhtgga banyak tekanan sini klrga suami krg suport system psangan suka marah meluapkan emosi ke anak niat tidak nanti diulangi lagi sampai anak yang kelas sd bsa nlai jelek ayahnya tnpa ksih tau kurangny sosok seorg ayahmental seperti hajar habis trmsuk mental anak aku iktan kebawa mf curhat trimakasih,salam sehat semuasaya anggota barucurhat sdkit rmhtgga thn anak slma rmhtgga banyak tekanan sini klrga suami krg suport system psangan suka marah meluapkan emosi ke anak niat tidak nanti diulangi lagi sampai anak yang kelas sd bsa nlai jelek ayahnya tnpa ksih tau kurangny sosok seorg ayahmental seperti hajar habis trmsuk mental anak aku iktan kebawa mf curhat trimakasih,2
misi kakak di diagnosa kekambuhan triger kekambuhan triger nyata triger bawa sabtai biasa begitu ngefek kalau triger yang nyata sulit kira atasinya gimana trigernya covid di keluarkan kelas pas uas belum bayar fulll semesteran sekrg kerja ojol suka nganter unjani kuliah dulu kalau sini pikiran suasana hati gelisah deg deg deg ser,misi kakak di diagnosa kekambuhan triger kekambuhan triger nyata triger bawa sabtai biasa begitu ngefek kalau triger yang nyata sulit kira atasinya gimana trigernya covid di keluarkan kelas pas uas belum bayar fulll semesteran sekrg kerja ojol suka nganter unjani kuliah dulu kalau sini pikiran suasana hati gelisah deg deg deg ser,2
misi kakak di diagnosa kekambuhan triger kekambuhan triger nyata triger bawa sabtai biasa begitu ngefek kalau triger yang nyata sulit kira atasinya gimana trigernya covid di keluarkan kelas pas uas belum bayar fulll semesteran sekrg kerja ojol suka nganter unjani kuliah dulu kalau sini pikiran suasana hati gelisah deg deg deg ser,misi kakak di diagnosa kekambuhan triger kekambuhan triger nyata triger bawa sabtai biasa begitu ngefek kalau triger yang nyata sulit kira atasinya gimana trigernya covid di keluarkan kelas pas uas belum bayar fulll semesteran sekrg kerja ojol suka nganter unjani kuliah dulu kalau sini pikiran suasana hati gelisah deg deg deg ser,2
assalamualaikumsdikit cerita umur anak laki sulung kelas smp satu cowok umur aku cerita anakku umur anakku umur itu suka menyanyi menghafal lagu sholawatan youtube lagu ia hafal dia nemu lagu ayahhh ku kirimkan do a semogaa engkau tenang alam syurgaaaa sontak aku saling menatap istriku tahukah naakkk hari detik bapak selalu kem n hari sensasi aneh,assalamualaikumsdikit cerita umur anak laki sulung kelas smp satu cowok umur aku cerita anakku umur anakku umur itu suka menyanyi menghafal lagu sholawatan youtube lagu ia hafal dia nemu lagu ayahhh ku kirimkan do a semogaa engkau tenang alam syurgaaaa sontak aku saling menatap istriku tahukah naakkk hari detik bapak selalu kem n hari sensasi aneh,2
aduh teman ketakutan rencana besok malam jumpai dokter untuk diagnosis keadaanku untuk surat rujukan rs gimana dokternya ngeliat terlihat dibilang gapapa sedih gelisah pikiran saja mah mental asli kacau di klian pertama kli brobat sesudah temui psikiater apa perlu surat rujukan iya faskes aduh ribet dongsama yang disuru ibadah ibadah ibadah,aduh teman ketakutan rencana besok malam jumpai dokter untuk diagnosis keadaanku untuk surat rujukan rs gimana dokternya ngeliat terlihat dibilang gapapa sedih gelisah pikiran saja mah mental asli kacau di klian pertama kli brobat sesudah temui psikiater apa perlu surat rujukan iya faskes aduh ribet dongsama yang disuru ibadah ibadah ibadah,2
cerita sdkt kemarin kemarin pernah akan datang bencana pandemi perang pembunuhan dmana itu akibat kezaliman manusia selamat berdiam melihat kezaliman terjadi aku cerewet menasehati bertaubat perbaiki timbangan amal dsb satu satunya cara untuk selamat sebagus apapun amalan kalau diam melihat kezaliman kemungkaran tidak akan selamat ya dik,cerita sdkt kemarin kemarin pernah akan datang bencana pandemi perang pembunuhan dmana itu akibat kezaliman manusia selamat berdiam melihat kezaliman terjadi aku cerewet menasehati bertaubat perbaiki timbangan amal dsb satu satunya cara untuk selamat sebagus apapun amalan kalau diam melihat kezaliman kemungkaran tidak akan selamat ya dik,2
cerita sdkt kemarin kemarin pernah akan datang bencana pandemi perang pembunuhan dmana itu akibat kezaliman manusia selamat berdiam melihat kezaliman terjadi aku cerewet menasehati bertaubat perbaiki timbangan amal dsb satu satunya cara untuk selamat sebagus apapun amalan kalau diam melihat kezaliman kemungkaran tidak akan selamat ya dik,cerita sdkt kemarin kemarin pernah akan datang bencana pandemi perang pembunuhan dmana itu akibat kezaliman manusia selamat berdiam melihat kezaliman terjadi aku cerewet menasehati bertaubat perbaiki timbangan amal dsb satu satunya cara untuk selamat sebagus apapun amalan kalau diam melihat kezaliman kemungkaran tidak akan selamat ya dik,2
curhat nanem timun suri depan rumah nanem hanya ngelayab timun berbuah satu mateng nah pas aku punya itu taneman tumun tiba satu tetangga sewot disapa merengut lewat nyindir nyindir timun suri mateng komat kamit mulut kalau lewat bareng orang nyaring nyindirnya heran orang kalau timun bisa baik ngapaen merengut ada perilaku orang ngeselin,curhat nanem timun suri depan rumah nanem hanya ngelayab timun berbuah satu mateng nah pas aku punya itu taneman tumun tiba satu tetangga sewot disapa merengut lewat nyindir nyindir timun suri mateng komat kamit mulut kalau lewat bareng orang nyaring nyindirnya heran orang kalau timun bisa baik ngapaen merengut ada perilaku orang ngeselin,2
sih orang sekelilingku seumuran hal apapun kyak ingin menjatuhkanku kyak suka juga tidak mengusik dari tidak lingkaran deket seumuran kebanyakan tua situ ngrasa nyaman ngrasa hargai ngrasa anggap pemikiran jauh lebih sejalan seumuran pengecut munafik yang sok sekarang  punya teman diriku aneh tidak punya teman yang seumuran,sih orang sekelilingku seumuran hal apapun kyak ingin menjatuhkanku kyak suka juga tidak mengusik dari tidak lingkaran deket seumuran kebanyakan tua situ ngrasa nyaman ngrasa hargai ngrasa anggap pemikiran jauh lebih sejalan seumuran pengecut munafik yang sok sekarang punya teman diriku aneh tidak punya teman yang seumuran,2
hello mau curhat sebagai terburuk ku lagi suamiku menghubungi selingkuhannya semuanya selesai ternyata diam mengambil nomor telpon selingkuhannya mengirim pesan untungnya selingkuhannya ini sudah mau dengannya langsunh blok darimna tau selingkuhannya tahuku sakitnya bkn ketika aku meminta kejujurannya memukul menampar mencekikku aku hamil anaknnya anak ku iya more,hello mau curhat sebagai terburuk ku lagi suamiku menghubungi selingkuhannya semuanya selesai ternyata diam mengambil nomor telpon selingkuhannya mengirim pesan untungnya selingkuhannya ini sudah mau dengannya langsunh blok darimna tau selingkuhannya tahuku sakitnya bkn ketika aku meminta kejujurannya memukul menampar mencekikku aku hamil anaknnya anak ku iya more,2
