text,tokenized,cluster
bulan kn liburan tempat suami kerja anak anakku pertama umur th umur th ke umur th anakku prempuan semuanah suami nlfn anak nanyalah tidur kamarnya dimana jawablah kaka adik kamar nomer papa tidur di kamar nomer adee proteslah mau maunya sekamar takutlah anakku pertama tidak suka kenapa ibu harus sekamar ibu jawablah kenapa ibu tidak tidur sama papa dia seperti paham bagaimana gitugmn cara ngasih pengertian ke anak yang beranjak dewasa,bulan kn liburan tempat suami kerja anak anakku pertama umur th umur th ke umur th anakku prempuan semuanah suami nlfn anak nanyalah tidur kamarnya dimana jawablah kaka adik kamar nomer papa tidur di kamar nomer adee proteslah mau maunya sekamar takutlah anakku pertama tidak suka kenapa ibu harus sekamar ibu jawablah kenapa ibu tidak tidur sama papa dia seperti paham bagaimana gitugmn cara ngasih pengertian ke anak yang beranjak dewasa,3
yang sudah tapi bawa motor cewek umur th bawa motor kadang malu tapi yaudh gimna disisi motor tapi kn kakak bkn punyaku disisi parno jga takut bawa motor kenapa mending car aman rasanya ada bisa bawa motor ingin tidak tapi gimana di jawab tidak bisa malah diledekin hbs aku ngerasa down tidak bisa soalnya kn pikiran orang tidak bisa bawa motor orgnya pergaulan kalau kemana pasti  yang mau ngeboncengin,yang sudah tapi bawa motor cewek umur th bawa motor kadang malu tapi yaudh gimna disisi motor tapi kn kakak bkn punyaku disisi parno jga takut bawa motor kenapa mending car aman rasanya ada bisa bawa motor ingin tidak tapi gimana di jawab tidak bisa malah diledekin hbs aku ngerasa down tidak bisa soalnya kn pikiran orang tidak bisa bawa motor orgnya pergaulan kalau kemana pasti yang mau ngeboncengin,3
curhat bingung sikap suami waktu orang tua masih suami peduli perhatian smnjk ldr suami orang tua meninggal merasa berubah seperti yang tnya kabar peduli lebih cuek tinggal lama tinggal alm lagi untuk berkeluh k suami suami sprt cuek sprt nya apakh dy prmpuan lqin slm ini dy tidak pnh terbuka hal apapun dan klopun ngobrol kalau maunya brg dsni  sudah ngalamin hal seperti saya,curhat bingung sikap suami waktu orang tua masih suami peduli perhatian smnjk ldr suami orang tua meninggal merasa berubah seperti yang tnya kabar peduli lebih cuek tinggal lama tinggal alm lagi untuk berkeluh k suami suami sprt cuek sprt nya apakh dy prmpuan lqin slm ini dy tidak pnh terbuka hal apapun dan klopun ngobrol kalau maunya brg dsni sudah ngalamin hal seperti saya,3
assalamualaikum warahmatullahi wabarakatuh maaf teman ku bingung cerita spa curhat spa jujur ku kesal nya ikhtiar cari calon istri oo omong ku cwo umur insyaallah ikhtiar ku lakukan berdo a allah jodoh alhamdulilah insyaallah sholat tahajjud alhamdulilah insyaallah malam ku lakukan ber ta aruf daring ustadz ku pun sudah ku lakukan tapi ku ngerasa jodoh ada allah ku benar kesal saat ini ku berprasangka sama allah dan ikhtiar terimakasih ya sudah baca curhatan ku,assalamualaikum warahmatullahi wabarakatuh maaf teman ku bingung cerita spa curhat spa jujur ku kesal nya ikhtiar cari calon istri oo omong ku cwo umur insyaallah ikhtiar ku lakukan berdo a allah jodoh alhamdulilah insyaallah sholat tahajjud alhamdulilah insyaallah malam ku lakukan ber ta aruf daring ustadz ku pun sudah ku lakukan tapi ku ngerasa jodoh ada allah ku benar kesal saat ini ku berprasangka sama allah dan ikhtiar terimakasih ya sudah baca curhatan ku,3
rasakan aku ngerasa kehidupan sedang hidup bulan sudah konsultasi psikolog karena ngandelin obat psikiater percuma aku orangnya pasif juga pas beberapa lalu ke psikolog masih bingung ada lahihannya orang normal nganggep ini sepele konyol latihannya ini berat ku untung psikolog ku yang ini memaksa tapi pelan yang yang kecil dulu bisa atau bisa psikolog ku bilang tidak apa lakukan jangan dipaksakan over,rasakan aku ngerasa kehidupan sedang hidup bulan sudah konsultasi psikolog karena ngandelin obat psikiater percuma aku orangnya pasif juga pas beberapa lalu ke psikolog masih bingung ada lahihannya orang normal nganggep ini sepele konyol latihannya ini berat ku untung psikolog ku yang ini memaksa tapi pelan yang yang kecil dulu bisa atau bisa psikolog ku bilang tidak apa lakukan jangan dipaksakan over,3
halo selamat malam maaf sedang buntuh teman curhat masalah pendam jadi suami usahanya usaha sudah karyawan hasil usahanya cukup bayar hutang cicilan makan sehari mikir mau lebaran apapun itu yang mikir jualan daring maksud suami itu cari kerja tambahan usahanya sudah pakai anggota suami seperti niat niat nafkahin jujur tertekan seperti terus terusan aku ingin punya uang biar buat rumah sekarang posisi aku tinggal deket mertua aku bingung gimana,halo selamat malam maaf sedang buntuh teman curhat masalah pendam jadi suami usahanya usaha sudah karyawan hasil usahanya cukup bayar hutang cicilan makan sehari mikir mau lebaran apapun itu yang mikir jualan daring maksud suami itu cari kerja tambahan usahanya sudah pakai anggota suami seperti niat niat nafkahin jujur tertekan seperti terus terusan aku ingin punya uang biar buat rumah sekarang posisi aku tinggal deket mertua aku bingung gimana,3
sini kepercayaan orang menurun orang tua paernah ku temukan bahagia melawan bisa menerima singhung pokoknya serba salah apapun kerjakan di lakukan ada serangan saura menghina fitnah ado domba mencuci otak mau apa membuat aku bisa lepas hinaan dokter halusinasi teman orang bicara sengaja kata sayalun orang namun tidak bisa menghentikan mulut bertahan sakit meninggalkan di banyak pasrah badan sakit pikir sakit hati sakit pada tutup mulut siapa yang menyuruh bahkan tujuan semua,sini kepercayaan orang menurun orang tua paernah ku temukan bahagia melawan bisa menerima singhung pokoknya serba salah apapun kerjakan di lakukan ada serangan saura menghina fitnah ado domba mencuci otak mau apa membuat aku bisa lepas hinaan dokter halusinasi teman orang bicara sengaja kata sayalun orang namun tidak bisa menghentikan mulut bertahan sakit meninggalkan di banyak pasrah badan sakit pikir sakit hati sakit pada tutup mulut siapa yang menyuruh bahkan tujuan semua,3
penderita anxiety disorder kenapa perasaan cemas karena akhir bnyak orang tua teman meninggal jd cemas takut kehilangan orang tua pngen orang tua masih saat menikah tau kpn saya akan menikah saya sudah pny calon umurnya lebih muda saya siap menikah wlau ada niat nikah saya stiap saya ajak putus baik dia tidak dia seperti siap menikah cepat cri pengganti bingung yang nerima cewek penyakitan nganggur seperti saya dia yang mau,penderita anxiety disorder kenapa perasaan cemas karena akhir bnyak orang tua teman meninggal jd cemas takut kehilangan orang tua pngen orang tua masih saat menikah tau kpn saya akan menikah saya sudah pny calon umurnya lebih muda saya siap menikah wlau ada niat nikah saya stiap saya ajak putus baik dia tidak dia seperti siap menikah cepat cri pengganti bingung yang nerima cewek penyakitan nganggur seperti saya dia yang mau,3
mau cerita jalani hubungan thn pasangan dibilang aneh debat ketika salah meninggalkan terima ego mau menang sudah kesal bukan meninggalkan lebih kesal salah cowokku marahnya habis bikin sakit hati ketika yang salah coba tegur malah marah melebihi aku punya sikap bodoh sekali ngikut ingin buang sifat manja haus perhatian ini biar aku bisa tidak pikir dan bisa buat cowokku nyesel sudah kehilangan sosok yang dlunya manja sekarang jadi cuek,mau cerita jalani hubungan thn pasangan dibilang aneh debat ketika salah meninggalkan terima ego mau menang sudah kesal bukan meninggalkan lebih kesal salah cowokku marahnya habis bikin sakit hati ketika yang salah coba tegur malah marah melebihi aku punya sikap bodoh sekali ngikut ingin buang sifat manja haus perhatian ini biar aku bisa tidak pikir dan bisa buat cowokku nyesel sudah kehilangan sosok yang dlunya manja sekarang jadi cuek,3
coba healing anxiety kambuh tau penyakit hasil imajinasi sensasi tubuh efek asam lambung bukan ciri ciri penyakit berat kenapa jalan jalan keluarga anxiety kambuh kita fokus menikmati suasana jalan jalan ketika kita pulang kerumah setelan pabrik kesimpulannya perbaiki pola pikir kamu bukan beratnya ke grup keluhan semsasi kamu rasakan kalian terus menerus mengeluh gitu tahun tidak akan sembuh anxiety aku dari kemarin obatnya dilawan dan cuekin sensasinya,coba healing anxiety kambuh tau penyakit hasil imajinasi sensasi tubuh efek asam lambung bukan ciri ciri penyakit berat kenapa jalan jalan keluarga anxiety kambuh kita fokus menikmati suasana jalan jalan ketika kita pulang kerumah setelan pabrik kesimpulannya perbaiki pola pikir kamu bukan beratnya ke grup keluhan semsasi kamu rasakan kalian terus menerus mengeluh gitu tahun tidak akan sembuh anxiety aku dari kemarin obatnya dilawan dan cuekin sensasinya,3
suka sedih fisik entahlah sebuah ujian anugrah cowok usia terjebak tubuh anak anak smp hanya kerja kok susah selalu dipandang sebelah mata orang belum tau lamar kerja selalu ditolak kadang sdih mikirin nasib sndiri mau lagi sudah takdirnya bisa bersyukur menyerah kondisi apapun hari mumet mumetan omong bisa dibilang sbtang kara smnjk dan pisah aku hidup ikut orang yang kerjaan ibu bapaku semoga sehat walaupun  tahu keberadaan dimana,suka sedih fisik entahlah sebuah ujian anugrah cowok usia terjebak tubuh anak anak smp hanya kerja kok susah selalu dipandang sebelah mata orang belum tau lamar kerja selalu ditolak kadang sdih mikirin nasib sndiri mau lagi sudah takdirnya bisa bersyukur menyerah kondisi apapun hari mumet mumetan omong bisa dibilang sbtang kara smnjk dan pisah aku hidup ikut orang yang kerjaan ibu bapaku semoga sehat walaupun tahu keberadaan dimana,3
assalamualaikum curhat urgent ini ceritanya itu adik perempuan usianya kelas sdnah nya adik itu suka membangkang keras kepala malas sepanjang main gadget sekarang marah ngamuk teriak teriak mukul ambil pisau dapur tahu ngancam apatadinya memanjakan kalau dia ditegur dibilangin gaboleh adik tidak takut orangtua dan kakak kakakkira cara menghadapi anak seperti gitu harus gimana yasoalnya aku dan orang tua aku takut apa takut kelepasan adik aku tiap marah ngamuk bawa pisau dapur,assalamualaikum curhat urgent ini ceritanya itu adik perempuan usianya kelas sdnah nya adik itu suka membangkang keras kepala malas sepanjang main gadget sekarang marah ngamuk teriak teriak mukul ambil pisau dapur tahu ngancam apatadinya memanjakan kalau dia ditegur dibilangin gaboleh adik tidak takut orangtua dan kakak kakakkira cara menghadapi anak seperti gitu harus gimana yasoalnya aku dan orang tua aku takut apa takut kelepasan adik aku tiap marah ngamuk bawa pisau dapur,3
setahun jga kena penyakit berasa mati berasa hidup lama lagih kenapa jga pingsan memang dalam pisik detak jantung hari kenceng mau kenceng mau lambat detak terasa badan hingga badan gerak seirama jantung aneh perasaan  hari yang pikirkan jantung jantung hadeuh gara dulu kena penyakit ini googling seperti ginih hari ngitung detak jantung setelah persamaan grup tenang habis ea ginih lagih kah di sinih yang seperti aku detakan jantung badan gerak gituh,setahun jga kena penyakit berasa mati berasa hidup lama lagih kenapa jga pingsan memang dalam pisik detak jantung hari kenceng mau kenceng mau lambat detak terasa badan hingga badan gerak seirama jantung aneh perasaan hari yang pikirkan jantung jantung hadeuh gara dulu kena penyakit ini googling seperti ginih hari ngitung detak jantung setelah persamaan grup tenang habis ea ginih lagih kah di sinih yang seperti aku detakan jantung badan gerak gituh,3
punya rumah punya buat berlindunggara percintaan pasangan seperti semua baik sajatapi susah ya ngejalani hubungan yamg tisak restu kluarga laki sumpah sakit sudah ngenjalani hubungan ehhh di putusin mau berjuang alasannya lebih pilih kluarga pada pasangan biarpun nyaman sangat sayang sayadan swtelah itu dia posting fto perempuan cobak sakit sudah temani dia dari sekaramg sukses ekonominyagimana hancur rasanya mental sayacobak kasih solusi bisa aku lewatidi pikiran aku hanya menghakiri hidup,punya rumah punya buat berlindunggara percintaan pasangan seperti semua baik sajatapi susah ya ngejalani hubungan yamg tisak restu kluarga laki sumpah sakit sudah ngenjalani hubungan ehhh di putusin mau berjuang alasannya lebih pilih kluarga pada pasangan biarpun nyaman sangat sayang sayadan swtelah itu dia posting fto perempuan cobak sakit sudah temani dia dari sekaramg sukses ekonominyagimana hancur rasanya mental sayacobak kasih solusi bisa aku lewatidi pikiran aku hanya menghakiri hidup,3
asalamualaikum selamat siang mau cerita seorang perempuan usia belum menikah sedang memiliki tetangga usianya tahun lebih hari jumat selalu membagi bagikan makanan anak anak balita anak anak sd sedekah jumat jumat berkah ibu tetangga selalu makanan jumat porsi anak seolah olah mungkin anggap anak gitu pernah nolak lembut ibu tetap memberikannya yang aku lakukan aku menolakdengan halus aku ingin ketika aku menolak dia tersinggung aku harus minta saran terima kasih wasalam,asalamualaikum selamat siang mau cerita seorang perempuan usia belum menikah sedang memiliki tetangga usianya tahun lebih hari jumat selalu membagi bagikan makanan anak anak balita anak anak sd sedekah jumat jumat berkah ibu tetangga selalu makanan jumat porsi anak seolah olah mungkin anggap anak gitu pernah nolak lembut ibu tetap memberikannya yang aku lakukan aku menolakdengan halus aku ingin ketika aku menolak dia tersinggung aku harus minta saran terima kasih wasalam,3
ini tidur selalu bermimpi mimpinya kadang aneh masuk akal kadang benar nyata masalahnya ini kadang susah bedain mimpi kenyataan mimpi umiku besok makan telur besoknya dunia nyata bukan mimpi lihat umiku masak telur ke umi tidak masak telur kemarin bilangnya masak telur buat hemat uang eh kata umiku kemarin tidak bilang nah situ aku bingung aku pikir apa hanya mimpi tapi nyata dan kadang sebaliknya kejadian di dunia nyata berasa seperti mimpi gitu,ini tidur selalu bermimpi mimpinya kadang aneh masuk akal kadang benar nyata masalahnya ini kadang susah bedain mimpi kenyataan mimpi umiku besok makan telur besoknya dunia nyata bukan mimpi lihat umiku masak telur ke umi tidak masak telur kemarin bilangnya masak telur buat hemat uang eh kata umiku kemarin tidak bilang nah situ aku bingung aku pikir apa hanya mimpi tapi nyata dan kadang sebaliknya kejadian di dunia nyata berasa seperti mimpi gitu,3
rata permasalahan pernikahan sering dicurhat digrup hidup orangtua hidup dngn mertuaya minusnya mmng tidak leluasa orang tua lu banyak bantu lu bisa lu lakuin lah sabar berbuat ke orang tua lu suami peka jngn ketika maslh lu selalu belain orang tua lihat kondisi istri kata kakak dulu nikah belum rumah baik ngontrak kita ada sedikit gengsi semua orang kenal akan salut apa putuskan mngontrak istri kamu lebih bebas mengurus kamu dan anak tnpa disalahkan orang tua,rata permasalahan pernikahan sering dicurhat digrup hidup orangtua hidup dngn mertuaya minusnya mmng tidak leluasa orang tua lu banyak bantu lu bisa lu lakuin lah sabar berbuat ke orang tua lu suami peka jngn ketika maslh lu selalu belain orang tua lihat kondisi istri kata kakak dulu nikah belum rumah baik ngontrak kita ada sedikit gengsi semua orang kenal akan salut apa putuskan mngontrak istri kamu lebih bebas mengurus kamu dan anak tnpa disalahkan orang tua,3
assalamualaikum mau curhat mohon maaf bermaksud pamer kesedihan ungkap aib keluarga berusia dua kaka dua adik kakak berkeluarga dua anak kakak kerja hari ada kejadian mengenakan dalam keluarga orang tua ribut yang kecanduan main togel ibu aku yang minjem bank harian adik aku yang bungsu gagal sekolah suka ngamuk jelas uang boleh ada malu sudah tidak dijelaskan tetangga sudah pada  bisa membantu punya riwayat epilepsi gerd akibat tertabrak motor smp minta sarannya,assalamualaikum mau curhat mohon maaf bermaksud pamer kesedihan ungkap aib keluarga berusia dua kaka dua adik kakak berkeluarga dua anak kakak kerja hari ada kejadian mengenakan dalam keluarga orang tua ribut yang kecanduan main togel ibu aku yang minjem bank harian adik aku yang bungsu gagal sekolah suka ngamuk jelas uang boleh ada malu sudah tidak dijelaskan tetangga sudah pada bisa membantu punya riwayat epilepsi gerd akibat tertabrak motor smp minta sarannya,3
gmna agar bisa semangat hidup putus asa kehilangan semangat untuk hidup ada anak umur membutuh ku ekonomi rumah tangga kacau balau akbadan lelah batin tertekan bkn baby blues yang ku alami sudah tingkat depresi nangis diri berharga merasa sudah sangat aku tuhan ingin menyerah sinisetiap menahan lapar tidak pegang uang sekali suami ldr asi ku seret terpaksa anak penuh sufor hari maki di hina orang tua seandai nya ibu diri ydk berdosa tidak menyakitkan ingin ku lakukan,gmna agar bisa semangat hidup putus asa kehilangan semangat untuk hidup ada anak umur membutuh ku ekonomi rumah tangga kacau balau akbadan lelah batin tertekan bkn baby blues yang ku alami sudah tingkat depresi nangis diri berharga merasa sudah sangat aku tuhan ingin menyerah sinisetiap menahan lapar tidak pegang uang sekali suami ldr asi ku seret terpaksa anak penuh sufor hari maki di hina orang tua seandai nya ibu diri ydk berdosa tidak menyakitkan ingin ku lakukan,3
kesal ikut orangtuaku sudah menikah suami tidur mes kerjanya orangtuaku tanggungan bri blong tanggungan mekar namakku di blong itu kadang bayar namaku capeknya mikir kerjaannya tidur tidur tidur alasan ada panggilan kerja listrik pangan persabunan yang kerja suami ngasih di di tidak rasanya pngen ngontrak suami nunda eh juga ngasih orangtuanya notabene janda dibelakangku nominal tidak sedikit orangtua mamaku marah nyuruh kerja tapi pernah kerja saja habis bayar utang bapakku kesal rasanya bingung cerita kemana,kesal ikut orangtuaku sudah menikah suami tidur mes kerjanya orangtuaku tanggungan bri blong tanggungan mekar namakku di blong itu kadang bayar namaku capeknya mikir kerjaannya tidur tidur tidur alasan ada panggilan kerja listrik pangan persabunan yang kerja suami ngasih di di tidak rasanya pngen ngontrak suami nunda eh juga ngasih orangtuanya notabene janda dibelakangku nominal tidak sedikit orangtua mamaku marah nyuruh kerja tapi pernah kerja saja habis bayar utang bapakku kesal rasanya bingung cerita kemana,3
susah kuatin hopless semenjak kerja suami susah cari kerjaan timbah cicilan kpr dsb dibayar bisa pasrah maha kuasa cobaan rasain ekonomi sulit ekonomi lancar suami selingkuh dikasih momongan mertua bisa nemerima sekasihnya giliran anaknya terjerat hutang mau orang tua sendiri juga bisa bantu mau nikah sekarang tidak pernah minta sepeserpun kadang iri anak yang nikah di dukung biaya lagi sulit di bantu orang tua malah ngeluh tahu anak tidak pada kerja minimal ngebebanin di mental rasanya bunuh,susah kuatin hopless semenjak kerja suami susah cari kerjaan timbah cicilan kpr dsb dibayar bisa pasrah maha kuasa cobaan rasain ekonomi sulit ekonomi lancar suami selingkuh dikasih momongan mertua bisa nemerima sekasihnya giliran anaknya terjerat hutang mau orang tua sendiri juga bisa bantu mau nikah sekarang tidak pernah minta sepeserpun kadang iri anak yang nikah di dukung biaya lagi sulit di bantu orang tua malah ngeluh tahu anak tidak pada kerja minimal ngebebanin di mental rasanya bunuh,3
kuat orang penakut anak selalu garda terdepan keluarga sepupu sakit bolak bawa rs rawat jalan akhirnya nemenin di ambulan kalinya alm ayahku urus tqpi menjadi anak yang penakut mendengar kabar keluarga yang sakit kabar meninggal siapapun seperti badan langsung getar ketakutan cemas gelisah ada nangis nangis itu kembali muncul kesal kesal ingin seperti dulu jadi anak yang kuat berani selalu ada untuk keluarga aku selalu mikir aku ada keluarga ku gimana yang urus nanti allah,kuat orang penakut anak selalu garda terdepan keluarga sepupu sakit bolak bawa rs rawat jalan akhirnya nemenin di ambulan kalinya alm ayahku urus tqpi menjadi anak yang penakut mendengar kabar keluarga yang sakit kabar meninggal siapapun seperti badan langsung getar ketakutan cemas gelisah ada nangis nangis itu kembali muncul kesal kesal ingin seperti dulu jadi anak yang kuat berani selalu ada untuk keluarga aku selalu mikir aku ada keluarga ku gimana yang urus nanti allah,3
allah nyiksa gerd anxienty disorder psikiater alhamdulilah membaik berhenti ketergantungan obat psikiater hasil malah hari keleyengan orang pingsan telinga pendengaran ke tutup irama jantung kakak enak yang aneh takut buah rambutan ada buah rambutan mata jantung seperti mau copot langsung gelisah mau coba hindari anak makan karena pikiran ku aneh takut nyangkut tenggorokan takut apalah anak ku doyan rambutan ya allah nyiksa masa depan penyakit umur ku seberat ini yang alami hari ngerasain sensasi,allah nyiksa gerd anxienty disorder psikiater alhamdulilah membaik berhenti ketergantungan obat psikiater hasil malah hari keleyengan orang pingsan telinga pendengaran ke tutup irama jantung kakak enak yang aneh takut buah rambutan ada buah rambutan mata jantung seperti mau copot langsung gelisah mau coba hindari anak makan karena pikiran ku aneh takut nyangkut tenggorokan takut apalah anak ku doyan rambutan ya allah nyiksa masa depan penyakit umur ku seberat ini yang alami hari ngerasain sensasi,3
gimana suami allah gapunya percaya karena sering bohong sumpah alqur namun mau jujur demi menutupi kebohonganya takut sumpah alqur menelusuri dapat bukti akhirnya ngaku setiap pikir terus menghantui sayaa st suami takut main belakang suami takut macam itulah suami jujur rasanya tidak bisa percaya lagiitapi suamiku tidak pernah kasar tidak pernah kdrt penyayang anak mau aku apa selalu turutin serba bingung kalau sudah tidak kepercayaan sama orang yang dulunya aku percaya,gimana suami allah gapunya percaya karena sering bohong sumpah alqur namun mau jujur demi menutupi kebohonganya takut sumpah alqur menelusuri dapat bukti akhirnya ngaku setiap pikir terus menghantui sayaa st suami takut main belakang suami takut macam itulah suami jujur rasanya tidak bisa percaya lagiitapi suamiku tidak pernah kasar tidak pernah kdrt penyayang anak mau aku apa selalu turutin serba bingung kalau sudah tidak kepercayaan sama orang yang dulunya aku percaya,3
maaf cerita hidup hancur gara menyukai wanita ceritanya menyukai wanita rumah terkadang memakai wifi dan teman wifi mendengarkan bicara dan bisa apa yang lihat semenjak teman ku ngomong aku gila hari ngomong dan menghayal sama dan wifi gerak wifi jadi aku cari sosmed aku follow follow pusing hidup aku dan semenjak aku mau rumah sekarang ngomong kalau pakai wifi dia kata orang tua aku aku seperti orang gila aku ngerasa gila ini gimana tolong aku aku ada depan,maaf cerita hidup hancur gara menyukai wanita ceritanya menyukai wanita rumah terkadang memakai wifi dan teman wifi mendengarkan bicara dan bisa apa yang lihat semenjak teman ku ngomong aku gila hari ngomong dan menghayal sama dan wifi gerak wifi jadi aku cari sosmed aku follow follow pusing hidup aku dan semenjak aku mau rumah sekarang ngomong kalau pakai wifi dia kata orang tua aku aku seperti orang gila aku ngerasa gila ini gimana tolong aku aku ada depan,3
gimana lepas hubungan toxic kesal berada hubungan setiap berantem selalu di iyain blok sosmed nya nyamperin kosan terus pindah kosan jga percuma rumah deketan kalau pindah kos akan tau ngekos dmna selingkuh kesal sikapnya banyak bohong ditambah nya tidak suka sudah sakit hati sama omongan nya dia tidak lepasin kalau mau pergi ngadu tidak mau kemna kesiapa sudah tidak orangtua aku hanya punya dia tapi aku kesal sama kelakuan dia yang aku ngebatin tolong selamatkan aku,gimana lepas hubungan toxic kesal berada hubungan setiap berantem selalu di iyain blok sosmed nya nyamperin kosan terus pindah kosan jga percuma rumah deketan kalau pindah kos akan tau ngekos dmna selingkuh kesal sikapnya banyak bohong ditambah nya tidak suka sudah sakit hati sama omongan nya dia tidak lepasin kalau mau pergi ngadu tidak mau kemna kesiapa sudah tidak orangtua aku hanya punya dia tapi aku kesal sama kelakuan dia yang aku ngebatin tolong selamatkan aku,3
asallmmuallaikkum mau pusing menganggur menganggur hari efek salah bawa teman hobinya menyinggung memancing emosi diam mereka bercanda singgungan mereka jujur ingin meluapkan emosi aku biar tau aku diam aku berfikir pernah kejadian aku marah berontak hasil cap diriku karakter ku jelek diam diam diam sangat berisik dikepala tidak nyaman hati situasi benturan mental ku lemah aku memilih risen dan mundur dan aku menganggur kadang bingung bertahan sakit diam rumah sakit down harus gimana akuminta saran,asallmmuallaikkum mau pusing menganggur menganggur hari efek salah bawa teman hobinya menyinggung memancing emosi diam mereka bercanda singgungan mereka jujur ingin meluapkan emosi aku biar tau aku diam aku berfikir pernah kejadian aku marah berontak hasil cap diriku karakter ku jelek diam diam diam sangat berisik dikepala tidak nyaman hati situasi benturan mental ku lemah aku memilih risen dan mundur dan aku menganggur kadang bingung bertahan sakit diam rumah sakit down harus gimana akuminta saran,3
irt cicilan baru resign kesal pekerjaan mengurasi fisik mental karena cicilan kerja jadi diterima tempat kerja sudah mengabari aku minggu posisi berangkat kantor pekerjaan desk tekanan kerjanya karena posisi dengan pekerjaan yang tempat aku diterima daring pengajar aku sudah offering belum kelanjutan mulai untuk kedepan cicilan pakai tabungan aku menurut aku terima yang mana yang butuh cepat sudah waktunya load kerja lumayan yang wfh belum ada info mulai kerjanya,irt cicilan baru resign kesal pekerjaan mengurasi fisik mental karena cicilan kerja jadi diterima tempat kerja sudah mengabari aku minggu posisi berangkat kantor pekerjaan desk tekanan kerjanya karena posisi dengan pekerjaan yang tempat aku diterima daring pengajar aku sudah offering belum kelanjutan mulai untuk kedepan cicilan pakai tabungan aku menurut aku terima yang mana yang butuh cepat sudah waktunya load kerja lumayan yang wfh belum ada info mulai kerjanya,3
bingung posisi sekarang ngontrak suami deket kerjaan suami suami kayaknya gabetah tinggal kontrakan milih tinggal rumahnya rumah terserah aku maunya dimana aku punya alasan untuk diam mertua orang tua lebih diam kontrakan lebih tenang nyaman sepetak tinggal mertua orang tua disisi aku takut dosa tidak nurutin maunya suamijujur aku tinggal rumah mertua orang tua menikah itu beberapa saja dan jujur rasanya gaenk sekalipun itu di rumah orang tua sendiribingung aku gmna sekarangminta solusinya,bingung posisi sekarang ngontrak suami deket kerjaan suami suami kayaknya gabetah tinggal kontrakan milih tinggal rumahnya rumah terserah aku maunya dimana aku punya alasan untuk diam mertua orang tua lebih diam kontrakan lebih tenang nyaman sepetak tinggal mertua orang tua disisi aku takut dosa tidak nurutin maunya suamijujur aku tinggal rumah mertua orang tua menikah itu beberapa saja dan jujur rasanya gaenk sekalipun itu di rumah orang tua sendiribingung aku gmna sekarangminta solusinya,3
ingin bercerita takut tenang hidup kampung halaman bahkan menonjolkan umum melihat orang tua sakit tidak kunjung sembuh di orang satu kampung masih ikatan saudara keluarga  berurusan orang namun sasarannya banyak korbannya hanya kakak ku pamanku meninggal ponakanku dia yang tersakiti keluarga menghasut  jadi bermuka di keluargaku bersikap dan sedih tapi dibelakang mengatakan kepada pelaku itu sangat menyakitkan dan tidak ruang bergerak bebas serasa di awasi senangnya,ingin bercerita takut tenang hidup kampung halaman bahkan menonjolkan umum melihat orang tua sakit tidak kunjung sembuh di orang satu kampung masih ikatan saudara keluarga berurusan orang namun sasarannya banyak korbannya hanya kakak ku pamanku meninggal ponakanku dia yang tersakiti keluarga menghasut jadi bermuka di keluargaku bersikap dan sedih tapi dibelakang mengatakan kepada pelaku itu sangat menyakitkan dan tidak ruang bergerak bebas serasa di awasi senangnya,3
curhat salah cerita suami ku hari pulang ldr buln ldr hari izin nengok rumah mertua sakit karena anak ku sekolah jarak rumah mertua pp dua jam dia ada izin mampir tempat teman kerja setelah pulang nengok bapak mertua ada kabar jm baru sampai rumah teman sebentar jam tlpn ktnya sebentar masih nunggu teman satu blum kumpul salah cemburu rasa nya gimana bukan tidak boleh main aku rasanya main bareng suami gitu belum puas ku suami silahkan mau ngasih kritik komen apa aku baca aku terima tidak suntuk aku nungguin suami,curhat salah cerita suami ku hari pulang ldr buln ldr hari izin nengok rumah mertua sakit karena anak ku sekolah jarak rumah mertua pp dua jam dia ada izin mampir tempat teman kerja setelah pulang nengok bapak mertua ada kabar jm baru sampai rumah teman sebentar jam tlpn ktnya sebentar masih nunggu teman satu blum kumpul salah cemburu rasa nya gimana bukan tidak boleh main aku rasanya main bareng suami gitu belum puas ku suami silahkan mau ngasih kritik komen apa aku baca aku terima tidak suntuk aku nungguin suami,3
maaf kakak q izin cerita q punya pcr krjaan q krja karena q sakit nyatakan terkena tb paru saat sakit pcr tidak jenguk alasan sibuk krja maaf ktanya jenguknya kalau sudah dari rs sudah ngertiin seiring berjalan sifat berubah q kbrin chat sdikit habis sisanya hilang dia mrh tiba usir di saat itu putus dan kita masing psangan walaupun q sdikit trauma kadang bengong tidak percaya dengan ini sampai fisik dan mental tidak hilang aku lihat dia bahagia psangan brunya q msa pemulihan sakit q gimana kakak maaf ceritanya,maaf kakak q izin cerita q punya pcr krjaan q krja karena q sakit nyatakan terkena tb paru saat sakit pcr tidak jenguk alasan sibuk krja maaf ktanya jenguknya kalau sudah dari rs sudah ngertiin seiring berjalan sifat berubah q kbrin chat sdikit habis sisanya hilang dia mrh tiba usir di saat itu putus dan kita masing psangan walaupun q sdikit trauma kadang bengong tidak percaya dengan ini sampai fisik dan mental tidak hilang aku lihat dia bahagia psangan brunya q msa pemulihan sakit q gimana kakak maaf ceritanya,3
